panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,pops,num_pops,pops_pass_qc,num_pops_pass_qc,is_binary,is_quantitative,is_both_sexes,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,phenotype_qc_AFR,phenotype_qc_AMR,phenotype_qc_CSA,phenotype_qc_EAS,phenotype_qc_EUR,phenotype_qc_MID
categorical|6138|both_sexes|3|,categorical,6138,both_sexes,3,,Qualifications,"ACE touchscreen question ""Which of the following qualifications do you have? (You can select more than one)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     A levels/AS levels and equivalent includes the Higher School Certificate  O levels/GCSEs and equivalent includes the School Certificate.     ",O levels/GCSEs or equivalent,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,True,False,True,categorical-6138-both_sexes-3.tsv.bgz,categorical-6138-both_sexes-3.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6138-both_sexes-3.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6138-both_sexes-3.tsv.bgz.tbi,2078.0,250.0,2398.0,574.0,195589.0,353.0,4275.0,691.0,5861.0,1951.0,220727.0,1173.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
categorical|6138|both_sexes|4|,categorical,6138,both_sexes,4,,Qualifications,"ACE touchscreen question ""Which of the following qualifications do you have? (You can select more than one)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     A levels/AS levels and equivalent includes the Higher School Certificate  O levels/GCSEs and equivalent includes the School Certificate.     ",CSEs or equivalent,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education,"AFR,AMR,CSA,EAS,EUR,MID",6,"AFR,EUR,MID",3,True,False,True,categorical-6138-both_sexes-4.tsv.bgz,categorical-6138-both_sexes-4.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6138-both_sexes-4.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6138-both_sexes-4.tsv.bgz.tbi,1179.0,76.0,943.0,134.0,55317.0,147.0,5174.0,865.0,7316.0,2391.0,360999.0,1379.0,PASS,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
categorical|6138|both_sexes|5|,categorical,6138,both_sexes,5,,Qualifications,"ACE touchscreen question ""Which of the following qualifications do you have? (You can select more than one)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     A levels/AS levels and equivalent includes the Higher School Certificate  O levels/GCSEs and equivalent includes the School Certificate.     ",NVQ or HND or HNC or equivalent,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education,"AFR,AMR,CSA,EAS,EUR,MID",6,"EAS,EUR",2,True,False,True,categorical-6138-both_sexes-5.tsv.bgz,categorical-6138-both_sexes-5.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6138-both_sexes-5.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6138-both_sexes-5.tsv.bgz.tbi,1702.0,141.0,1062.0,279.0,78286.0,202.0,4651.0,800.0,7197.0,2246.0,338030.0,1324.0,h2_z_insignificant,n_too_low,h2_z_insignificant,PASS,PASS,h2_z_insignificant
categorical|6138|both_sexes|6|,categorical,6138,both_sexes,6,,Qualifications,"ACE touchscreen question ""Which of the following qualifications do you have? (You can select more than one)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     A levels/AS levels and equivalent includes the Higher School Certificate  O levels/GCSEs and equivalent includes the School Certificate.     ","Other professional qualifications eg: nursing, teaching",UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,True,False,True,categorical-6138-both_sexes-6.tsv.bgz,categorical-6138-both_sexes-6.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6138-both_sexes-6.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6138-both_sexes-6.tsv.bgz.tbi,1677.0,189.0,1472.0,582.0,119849.0,254.0,4676.0,752.0,6787.0,1943.0,296467.0,1272.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
categorical|6141|both_sexes|1|,categorical,6141,both_sexes,1,,How are people in household related to participant,"ACE touchscreen question ""How are the other people who live with you related to you? (You can select more than one answer)"" The following checks were performed:  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Please select all the options that apply. Answer this question considering all the people who you counted in the household in response to the previous question.      ~F6141~ was collected from all participants except those who indicated they were living in a sheltered accommodation or in a care home, as defined by their answers to ~F670~ and living alone, as defined by their answers to ~F670~","Husband, wife or partner",UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-6141-both_sexes-1.tsv.bgz,categorical-6141-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6141-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6141-both_sexes-1.tsv.bgz.tbi,2799.0,629.0,6488.0,1847.0,309041.0,974.0,3555.0,321.0,2017.0,741.0,108947.0,561.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|6141|both_sexes|2|,categorical,6141,both_sexes,2,,How are people in household related to participant,"ACE touchscreen question ""How are the other people who live with you related to you? (You can select more than one answer)"" The following checks were performed:  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Please select all the options that apply. Answer this question considering all the people who you counted in the household in response to the previous question.      ~F6141~ was collected from all participants except those who indicated they were living in a sheltered accommodation or in a care home, as defined by their answers to ~F670~ and living alone, as defined by their answers to ~F670~",Son and/or daughter (include step-children),UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household,"AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,True,False,True,categorical-6141-both_sexes-2.tsv.bgz,categorical-6141-both_sexes-2.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6141-both_sexes-2.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6141-both_sexes-2.tsv.bgz.tbi,3310.0,433.0,5573.0,1349.0,140386.0,815.0,3044.0,517.0,2932.0,1239.0,277602.0,720.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
categorical|6142|both_sexes|4|,categorical,6142,both_sexes,4,,Current employment status,"ACE touchscreen question ""Which of the following describes your current situation? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If more than one situation applies, select all that are appropriate.     ",Unable to work because of sickness or disability,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,"AFR,CSA,EUR,MID",4,"CSA,EUR,MID",3,True,False,True,categorical-6142-both_sexes-4.tsv.bgz,categorical-6142-both_sexes-4.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6142-both_sexes-4.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6142-both_sexes-4.tsv.bgz.tbi,396.0,,593.0,,16107.0,158.0,6090.0,,7969.0,,403009.0,1391.0,h2_z_insignificant,,PASS,,PASS,PASS
categorical|6142|both_sexes|6|,categorical,6142,both_sexes,6,,Current employment status,"ACE touchscreen question ""Which of the following describes your current situation? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If more than one situation applies, select all that are appropriate.     ",Doing unpaid or voluntary work,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,"AFR,CSA,EAS,EUR,MID",5,"CSA,EUR",2,True,False,True,categorical-6142-both_sexes-6.tsv.bgz,categorical-6142-both_sexes-6.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6142-both_sexes-6.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6142-both_sexes-6.tsv.bgz.tbi,216.0,,205.0,100.0,15484.0,62.0,6270.0,,8357.0,2511.0,403632.0,1487.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|6143|both_sexes|3|,categorical,6143,both_sexes,3,,Transport type for commuting to job workplace,"ACE touchscreen question ""What types of transport do you use to get to and from work? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     If you have more than one 'current job' then answer this question for your MAIN job only. If you use more than one form of transport then select all that apply       ~F6143~ was collected from participants who indicated they were in paid employment or self-employed, as defined by their answers to ~F6142~ except those who indicated they always work from home, as defined by their answers to ~F6142~",Public transport,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-6143-both_sexes-3.tsv.bgz,categorical-6143-both_sexes-3.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6143-both_sexes-3.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6143-both_sexes-3.tsv.bgz.tbi,2051.0,247.0,1371.0,533.0,45495.0,270.0,2172.0,335.0,3566.0,1052.0,176125.0,527.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|6144|both_sexes|1|,categorical,6144,both_sexes,1,,"Never eat eggs, dairy, wheat, sugar","ACE touchscreen question ""Which of the following do you NEVER eat? (You can select more than one answer)"" The following checks were performed:  If code 5 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  ",Eggs or foods containing eggs,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,"AFR,CSA,EAS,EUR,MID",5,"CSA,EUR",2,True,False,True,categorical-6144-both_sexes-1.tsv.bgz,categorical-6144-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6144-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6144-both_sexes-1.tsv.bgz.tbi,469.0,,979.0,54.0,10819.0,83.0,6038.0,,7565.0,2579.0,408078.0,1474.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|6144|both_sexes|5|,categorical,6144,both_sexes,5,,"Never eat eggs, dairy, wheat, sugar","ACE touchscreen question ""Which of the following do you NEVER eat? (You can select more than one answer)"" The following checks were performed:  If code 5 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  ",I eat all of the above,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-6144-both_sexes-5.tsv.bgz,categorical-6144-both_sexes-5.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6144-both_sexes-5.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6144-both_sexes-5.tsv.bgz.tbi,4868.0,731.0,6345.0,2189.0,323510.0,1178.0,1639.0,220.0,2199.0,444.0,95387.0,379.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
categorical|6145|both_sexes|1|,categorical,6145,both_sexes,1,,"Illness, injury, bereavement, stress in last 2 years","ACE touchscreen question ""In the last 2 years have you experienced any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  ","Serious illness, injury or assault to yourself",UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,"AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,True,False,True,categorical-6145-both_sexes-1.tsv.bgz,categorical-6145-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6145-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6145-both_sexes-1.tsv.bgz.tbi,749.0,107.0,974.0,183.0,38628.0,187.0,5668.0,845.0,7381.0,2393.0,379157.0,1337.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
categorical|6145|both_sexes|6|,categorical,6145,both_sexes,6,,"Illness, injury, bereavement, stress in last 2 years","ACE touchscreen question ""In the last 2 years have you experienced any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.  ",Financial difficulties,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EAS,EUR",3,True,False,True,categorical-6145-both_sexes-6.tsv.bgz,categorical-6145-both_sexes-6.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6145-both_sexes-6.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6145-both_sexes-6.tsv.bgz.tbi,2486.0,243.0,1514.0,410.0,47588.0,391.0,3931.0,709.0,6841.0,2166.0,370197.0,1133.0,h2_z_insignificant,n_too_low,PASS,PASS,PASS,h2_z_insignificant
categorical|6149|both_sexes|100|,categorical,6149,both_sexes,100,,Mouth/teeth dental problems,"ACE touchscreen question ""Do you have any of the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Answer this question thinking about the past year.     ",None of the above,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Mouth,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,categorical-6149-both_sexes-100.tsv.bgz,categorical-6149-both_sexes-100.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-6149-both_sexes-100.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-6149-both_sexes-100.tsv.bgz.tbi,3305.0,544.0,4609.0,1243.0,253808.0,856.0,3188.0,413.0,3916.0,1371.0,165170.0,687.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
